Base Weather Station Churchtown	Temperature (*F)	Soil Moist-VWC (%VWC)	PAR Light (uM/m^2s)	Bar.Pressure (In-Hg)	RH (%)	Temperature (*F)	Rainfall (In)	Wind Dir (Deg)	Wind Gust (mph)	Wind Speed (mph)	Dew Point (*F)
2022-07-11 16:10	95.7	1.7	1608.0	29.68	45.8	87.4	0.00	304	12	7	64.0
2022-07-11 16:20	95.5	1.7	1581.0	29.68	45.9	87.6	0.00	299	12	7	64.2
2022-07-11 16:30	95.4	1.6	1510.0	29.68	45.5	88.2	0.00	286	11	7	64.5
2022-07-11 16:40	94.8	1.7	1424.0	29.67	45.6	87.3	0.00	280	12	7	63.7
2022-07-11 16:50	94.3	1.6	1367.0	29.67	45.6	87.6	0.00	302	12	7	64.0
2022-07-11 17:00	93.6	1.6	1290.0	29.67	45.8	87.4	0.00	283	14	7	64.0
2022-07-11 17:10	92.7	1.6	1221.0	29.67	45.9	87.1	0.00	292	15	7	63.7
2022-07-11 17:20	91.9	1.6	1162.0	29.66	46.0	87.3	0.00	290	12	7	64.0
2022-07-11 17:30	91.2	1.6	1079.0	29.66	46.2	87.6	0.00	289	11	6	64.4
2022-07-11 17:40	90.7	1.5	981.0	29.65	46.6	86.5	0.00	303	12	7	63.7
2022-07-11 17:50	90.1	1.5	912.0	29.65	47.1	86.7	0.00	292	12	7	64.1
2022-07-11 18:00	89.4	1.5	830.0	29.65	47.7	86.5	0.00	296	11	7	64.3
2022-07-11 18:10	88.7	1.5	759.0	29.64	48.4	85.8	0.00	306	12	7	64.1
2022-07-11 18:20	88.2	1.5	702.0	29.64	48.7	85.8	0.00	289	11	7	64.3
2022-07-11 18:30	87.4	1.5	619.0	29.64	49.1	85.8	0.00	292	15	5	64.5
2022-07-11 18:40	86.7	1.5	550.0	29.64	49.2	85.5	0.00	292	9	5	64.2
2022-07-11 18:50	86.2	1.5	482.0	29.64	49.8	84.7	0.00	289	15	6	63.9
2022-07-11 19:00	85.6	1.5	409.0	29.63	50.4	84.0	0.00	290	12	7	63.6
2022-07-11 19:10	85.1	1.5	347.0	29.63	51.1	83.7	0.00	290	10	5	63.7
2022-07-11 19:20	84.6	1.5	294.0	29.63	51.6	83.3	0.00	289	12	6	63.6
2022-07-11 19:30	84.0	1.4	241.0	29.63	52.4	82.8	0.00	292	12	6	63.6
2022-07-11 19:40	83.7	1.4	191.0	29.63	53.2	82.2	0.00	285	10	5	63.5
2022-07-11 19:50	83.1	1.4	133.0	29.62	53.9	81.5	0.00	285	11	5	63.2
2022-07-11 20:00	82.8	1.4	87.0	29.61	55.0	80.8	0.00	282	7	4	63.1
2022-07-11 20:10	82.2	1.4	53.0	29.61	56.0	79.9	0.00	283	7	4	62.8
2022-07-11 20:20	81.7	1.4	25.0	29.60	56.9	79.2	0.00	279	7	4	62.6
2022-07-11 20:30	81.1	1.4	10.0	29.60	57.7	78.6	0.00	279	6	2	62.5
2022-07-11 20:40	80.8	1.4	0.0	29.59	58.0	78.3	0.00	278	9	2	62.3
2022-07-11 20:50	80.4	1.3	0.0	29.59	58.2	78.1	0.00	278	7	2	62.2
2022-07-11 21:00	80.1	1.3	0.0	29.59	58.3	77.7	0.00	279	6	2	61.9
2022-07-11 21:10	79.5	1.4	0.0	29.59	58.6	77.4	0.00	278	7	2	61.7
2022-07-11 21:20	79.2	1.4	0.0	29.59	59.4	76.6	0.00	273	6	2	61.4
2022-07-11 21:30	79.0	1.3	0.0	29.59	60.7	76.1	0.00	273	5	2	61.5
2022-07-11 21:40	78.6	1.4	0.0	29.59	61.4	75.9	0.00	262	7	4	61.7
2022-07-11 21:50	78.3	1.4	0.0	29.59	62.7	75.4	0.00	265	7	2	61.8
2022-07-11 22:00	78.1	1.3	0.0	29.58	64.2	74.7	0.00	252	10	2	61.8
2022-07-11 22:10	77.7	1.4	0.0	29.58	64.4	74.5	0.00	255	10	5	61.7
2022-07-11 22:20	77.5	1.4	0.0	29.58	65.1	73.9	0.00	254	10	4	61.5
2022-07-11 22:30	77.2	1.4	0.0	29.58	65.0	73.8	0.00	265	12	5	61.3
2022-07-11 22:40	77.0	1.3	0.0	29.58	64.8	73.6	0.00	264	14	6	61.0
2022-07-11 22:50	76.6	1.3	0.0	29.57	65.0	73.2	0.00	255	9	5	60.7
2022-07-11 23:00	76.5	1.3	0.0	29.57	65.3	73.0	0.00	258	9	5	60.7
2022-07-11 23:10	76.3	1.3	0.0	29.57	65.5	72.7	0.00	264	11	6	60.4
2022-07-11 23:20	76.1	1.3	0.0	29.57	65.9	72.3	0.00	268	9	5	60.3
2022-07-11 23:30	75.9	1.3	0.0	29.57	66.3	72.0	0.00	265	12	5	60.1
2022-07-11 23:40	75.7	1.3	0.0	29.57	66.7	71.8	0.00	261	11	5	60.1
2022-07-11 23:50	75.6	1.3	0.0	29.57	66.9	71.6	0.00	265	10	5	60.0
2022-07-12 00:00	75.4	1.3	0.0	29.57	66.8	71.4	0.00	261	10	5	59.8
2022-07-12 00:10	75.2	1.3	0.0	29.57	66.9	71.4	0.00	261	10	5	59.8
2022-07-12 00:20	75.0	1.3	0.0	29.57	66.8	71.4	0.00	265	11	6	59.8
2022-07-12 00:30	74.8	1.3	0.0	29.57	67.4	71.1	0.00	271	15	5	59.7
2022-07-12 00:40	74.7	1.3	0.0	29.57	67.5	71.1	0.00	271	11	5	59.8
2022-07-12 00:50	74.7	1.3	0.0	29.57	67.3	71.1	0.00	265	12	6	59.7
2022-07-12 01:00	74.5	1.3	0.0	29.57	68.2	70.5	0.00	273	11	5	59.5
2022-07-12 01:10	74.1	1.3	0.0	29.57	68.2	70.5	0.00	256	11	7	59.5
2022-07-12 01:20	74.1	1.3	0.0	29.57	68.4	70.5	0.00	271	12	6	59.6
2022-07-12 01:30	73.9	1.3	0.0	29.58	68.5	70.5	0.00	272	11	6	59.7
2022-07-12 01:40	73.9	1.3	0.0	29.58	68.7	70.5	0.00	266	11	6	59.7
2022-07-12 01:50	73.8	1.3	0.0	29.58	68.7	70.7	0.00	266	12	6	59.9
2022-07-12 02:00	73.8	1.3	0.0	29.57	68.9	70.7	0.00	265	11	6	60.0
2022-07-12 02:10	73.8	1.3	0.0	29.57	69.1	70.7	0.00	262	9	5	60.1
2022-07-12 02:20	73.6	1.3	0.0	29.57	69.2	70.5	0.00	269	9	5	59.9
2022-07-12 02:30	73.6	1.3	0.0	29.57	69.6	70.5	0.00	262	10	5	60.1
2022-07-12 02:40	73.4	1.3	0.0	29.56	69.6	70.3	0.00	266	10	5	59.9
2022-07-12 02:50	73.2	1.3	0.0	29.56	69.7	70.2	0.00	256	11	6	59.8
2022-07-12 03:00	73.0	1.2	0.0	29.56	69.9	70.0	0.00	264	11	6	59.7
2022-07-12 03:10	73.0	1.3	0.0	29.56	70.5	69.4	0.00	269	7	5	59.4
2022-07-12 03:20	72.9	1.3	0.0	29.56	70.5	69.4	0.00	269	10	5	59.4
2022-07-12 03:30	72.7	1.2	0.0	29.56	70.1	69.6	0.00	256	9	4	59.4
2022-07-12 03:40	72.7	1.2	0.0	29.55	69.8	69.8	0.00	256	7	4	59.5
2022-07-12 03:50	72.7	1.2	0.0	29.55	69.3	70.0	0.00	262	11	5	59.5
2022-07-12 04:00	72.7	1.2	0.0	29.55	69.3	70.0	0.00	259	7	4	59.5
2022-07-12 04:10	72.7	1.2	0.0	29.55	69.6	69.8	0.00	262	6	2	59.4
2022-07-12 04:20	72.7	1.3	0.0	29.55	69.0	70.0	0.00	272	10	2	59.3
2022-07-12 04:30	72.7	1.2	0.0	29.55	68.4	70.2	0.00	272	9	4	59.3
2022-07-12 04:40	72.5	1.2	0.0	29.54	68.0	70.2	0.00	265	9	4	59.1
2022-07-12 04:50	72.5	1.2	0.0	29.54	67.9	70.2	0.00	269	10	5	59.1
2022-07-12 05:00	72.3	1.2	0.0	29.54	68.1	70.0	0.00	273	11	6	59.0
2022-07-12 05:10	72.3	1.2	0.0	29.53	68.0	70.0	0.00	276	12	7	58.9
2022-07-12 05:20	72.3	1.2	0.0	29.54	67.4	70.2	0.00	275	16	7	58.9
2022-07-12 05:30	72.3	1.2	0.0	29.54	67.4	70.0	0.00	275	14	7	58.7
2022-07-12 05:40	72.1	1.2	10.0	29.54	67.5	69.8	0.00	280	12	7	58.6
2022-07-12 05:50	72.1	1.2	27.0	29.54	68.1	69.4	0.00	282	11	5	58.5
2022-07-12 06:00	72.0	1.2	51.0	29.53	68.0	69.4	0.00	280	14	7	58.4
2022-07-12 06:10	72.0	1.2	105.0	29.53	67.2	70.0	0.00	272	14	7	58.6
2022-07-12 06:20	72.1	1.2	144.0	29.54	66.0	70.9	0.00	275	12	6	59.0
2022-07-12 06:30	72.3	1.2	112.0	29.54	66.6	70.5	0.00	275	15	7	58.9
2022-07-12 06:40	72.3	1.2	102.0	29.54	68.1	69.8	0.00	276	12	7	58.8
2022-07-12 06:50	72.5	1.2	149.0	29.54	67.7	70.2	0.00	266	12	7	59.0
2022-07-12 07:00	72.7	1.3	174.0	29.54	67.5	70.3	0.00	269	12	7	59.1
2022-07-12 07:10	72.7	1.3	229.0	29.53	68.2	70.2	0.00	262	12	7	59.2
2022-07-12 07:20	72.9	1.3	304.0	29.53	66.1	71.8	0.00	259	16	7	59.8
2022-07-12 07:30	73.2	1.3	352.0	29.53	65.9	72.1	0.00	268	12	7	60.1
2022-07-12 07:40	73.8	1.3	289.0	29.52	66.9	71.4	0.00	252	14	7	59.8
2022-07-12 07:50	74.1	1.3	376.0	29.53	66.3	72.3	0.00	261	10	6	60.4
2022-07-12 08:00	74.8	1.3	850.0	29.52	64.6	73.8	0.00	262	12	5	61.1
2022-07-12 08:10	75.6	1.3	601.0	29.51	65.6	72.9	0.00	256	14	7	60.7
2022-07-12 08:20	75.7	1.3	388.0	29.51	67.3	72.1	0.00	269	12	7	60.7
2022-07-12 08:30	75.9	1.3	400.0	29.51	68.3	72.0	0.00	273	12	6	60.9
2022-07-12 08:40	76.1	1.3	899.0	29.51	65.3	73.9	0.00	271	15	7	61.6
2022-07-12 08:50	77.0	1.4	1040.0	29.52	63.3	75.6	0.00	275	12	7	62.2
2022-07-12 09:00	78.1	1.4	915.0	29.53	63.3	75.6	0.00	285	12	6	62.2
2022-07-12 09:10	78.4	1.4	554.0	29.52	65.7	74.1	0.00	280	10	6	61.9
2022-07-12 09:20	78.4	1.3	643.0	29.51	64.9	74.8	0.00	275	12	6	62.2
2022-07-12 09:30	79.2	1.3	1402.0	29.52	60.6	78.6	0.00	282	10	5	63.9
2022-07-12 09:40	80.4	1.4	1178.0	29.52	61.1	78.1	0.00	300	12	6	63.6
2022-07-12 09:50	81.9	1.4	1587.0	29.52	60.3	79.2	0.00	296	11	6	64.2
2022-07-12 10:00	83.5	1.4	1657.0	29.53	59.8	79.7	0.00	299	12	7	64.5
2022-07-12 10:10	85.3	1.4	1619.0	29.53	59.2	80.1	0.00	286	14	7	64.5
2022-07-12 10:20	86.4	1.5	1561.0	29.52	59.9	80.1	0.00	288	12	7	64.9
2022-07-12 10:30	88.0	1.5	1850.0	29.52	58.2	81.7	0.00	290	12	6	65.6
2022-07-12 10:40	89.2	1.5	1575.0	29.52	58.4	81.5	0.00	292	12	7	65.5
2022-07-12 10:50	89.8	1.5	1021.0	29.51	61.1	79.3	0.00	290	17	9	64.8
2022-07-12 11:00	88.5	1.5	734.0	29.51	62.4	79.0	0.00	297	15	7	65.0
2022-07-12 11:10	87.6	1.5	838.0	29.51	62.5	79.2	0.00	293	15	10	65.2
2022-07-12 11:20	86.9	1.5	1090.0	29.52	61.9	80.2	0.00	293	11	7	66.0
2022-07-12 11:30	87.1	1.5	868.0	29.52	61.6	80.6	0.00	295	12	7	66.2
2022-07-12 11:40	86.9	1.5	917.0	29.51	61.9	80.8	0.00	283	15	7	66.5
2022-07-12 11:50	87.1	1.5	1202.0	29.51	61.3	81.3	0.00	283	15	7	66.7
2022-07-12 12:00	88.3	1.5	1925.0	29.52	58.6	83.3	0.00	292	19	10	67.3
2022-07-12 12:10	90.1	1.5	2086.0	29.52	57.9	84.0	0.00	283	22	11	67.6
2022-07-12 12:20	91.9	1.5	2373.0	29.52	57.1	84.9	0.00	292	22	11	68.0
2022-07-12 12:30	93.9	1.5	2108.0	29.52	56.7	84.9	0.00	279	20	12	67.8
2022-07-12 12:40	94.5	1.5	1882.0	29.51	58.0	84.2	0.00	293	21	12	67.8
2022-07-12 12:50	95.5	1.6	2309.0	29.52	56.4	85.8	0.00	289	17	10	68.5
2022-07-12 13:00	97.2	1.6	2258.0	29.52	56.4	86.2	0.00	306	17	11	68.8
2022-07-12 13:10	98.4	1.6	2250.0	29.52	55.4	87.4	0.00	299	19	10	69.5
2022-07-12 13:20	99.3	1.6	2359.0	29.52	55.2	87.6	0.00	297	17	10	69.6
2022-07-12 13:30	100.0	1.6	1791.0	29.52	56.7	86.5	0.00	296	12	7	69.3
2022-07-12 13:40	99.9	1.6	2149.0	29.52	56.0	87.6	0.00	283	14	7	70.0
2022-07-12 13:50	100.2	1.6	1759.0	29.52	55.8	88.0	0.00	285	15	7	70.2
2022-07-12 14:00	99.3	1.6	1742.0	29.51	57.2	86.5	0.00	282	17	10	69.6
2022-07-12 14:10	99.1	1.6	2175.0	29.51	54.6	89.4	0.00	292	12	7	70.9
2022-07-12 14:20	99.7	1.6	2157.0	29.52	54.1	89.8	0.00	295	16	9	71.0
2022-07-12 14:30	99.7	1.6	2117.0	29.51	54.8	89.1	0.00	296	15	10	70.7
2022-07-12 14:40	99.7	1.6	2081.0	29.51	54.4	89.8	0.00	297	15	7	71.1
2022-07-12 14:50	99.5	1.6	2054.0	29.51	53.1	90.7	0.00	285	15	7	71.3
2022-07-12 15:00	99.1	1.6	2019.0	29.50	52.4	90.9	0.00	293	15	9	71.0
2022-07-12 15:10	99.0	1.6	1976.0	29.51	52.6	91.0	0.00	285	12	7	71.3
2022-07-12 15:20	98.8	1.6	1929.0	29.50	53.3	90.9	0.00	297	16	9	71.5
2022-07-12 15:30	98.2	1.6	1885.0	29.50	53.4	90.9	0.00	286	17	9	71.6
2022-07-12 15:40	97.5	1.6	1393.0	29.50	54.2	90.0	0.00	288	15	9	71.2
2022-07-12 15:50	96.8	1.6	1451.0	29.49	54.2	90.0	0.00	289	14	7	71.2
2022-07-12 16:00	96.6	1.6	1713.0	29.49	52.3	91.4	0.00	292	17	7	71.5
2022-07-12 16:10	96.4	1.6	1667.0	29.48	52.7	90.9	0.00	285	21	10	71.2
2022-07-12 16:20	96.3	1.5	1610.0	29.47	52.8	90.9	0.00	295	17	10	71.3
2022-07-12 16:30	95.9	1.5	870.0	29.46	54.5	89.2	0.00	300	16	11	70.7
2022-07-12 16:40	94.3	1.5	135.0	29.46	57.7	86.4	0.00	299	15	9	69.7
2022-07-12 16:50	92.1	6.7	46.0	29.46	81.3	74.8	0.08	159	35	11	68.7
2022-07-12 17:00	86.5	37.5	175.0	29.44	94.0	69.1	0.11	81	7	2	67.3
2022-07-12 17:10	83.8	26.0	136.0	29.44	94.8	69.1	0.08	234	7	2	67.5
2022-07-12 17:20	83.1	22.1	252.0	29.45	95.6	69.6	0.06	290	6	1	68.3
2022-07-12 17:30	82.8	20.7	472.0	29.46	95.8	70.7	0.02	235	2	1	69.4
2022-07-12 17:40	82.8	18.3	948.0	29.50	93.8	72.9	0.00	218	2	0	71.0
2022-07-12 17:50	82.9	16.5	878.0	29.41	91.9	73.8	0.00	238	5	2	71.3
2022-07-12 18:00	82.9	15.3	432.0	29.42	90.1	74.3	0.00	238	2	1	71.2
2022-07-12 18:10	82.8	14.6	218.0	29.46	92.4	73.0	0.00	245	4	1	70.7
2022-07-12 18:20	82.4	13.9	254.0	29.45	92.9	72.9	0.00	266	5	2	70.7
2022-07-12 18:30	82.0	13.4	178.0	29.44	92.4	72.3	0.00	214	5	1	70.0
2022-07-12 18:40	81.7	13.1	45.0	29.43	92.6	72.0	0.00	235	4	1	69.7
2022-07-12 18:50	81.1	12.7	18.0	29.43	93.5	71.8	0.00	269	6	1	69.8
2022-07-12 19:00	80.8	12.7	0.0	29.46	93.5	71.2	0.01	289	12	6	69.3
2022-07-12 19:10	80.1	22.9	0.0	29.46	94.0	70.5	0.05	273	24	10	68.7
2022-07-12 19:20	79.3	27.1	35.0	29.45	95.9	70.2	0.02	271	9	4	68.9
2022-07-12 19:30	79.0	24.7	125.0	29.46	95.0	70.3	0.00	261	9	5	68.8
2022-07-12 19:40	78.6	22.3	146.0	29.48	94.4	70.9	0.00	265	12	6	69.2
2022-07-12 19:50	78.4	20.5	176.0	29.51	93.5	71.4	0.00	259	9	6	69.4
2022-07-12 20:00	78.3	19.1	145.0	29.46	90.8	72.1	0.00	264	9	4	69.3
2022-07-12 20:10	78.1	18.2	64.0	29.43	92.3	71.4	0.00	286	10	2	69.1
2022-07-12 20:20	77.9	17.3	36.0	29.46	94.1	70.9	0.00	288	5	2	69.1
2022-07-12 20:30	77.7	16.6	10.0	29.46	95.0	70.3	0.00	261	2	0	68.8
2022-07-12 20:40	77.4	16.1	0.0	29.47	95.9	69.8	0.00	166	4	0	68.6
2022-07-12 20:50	77.2	15.7	0.0	29.47	96.6	69.3	0.00	128	2	0	68.3
2022-07-12 21:00	76.8	15.3	0.0	29.48	97.3	69.1	0.00	192	0	0	68.3
2022-07-12 21:10	76.6	14.9	0.0	29.49	98.0	68.7	0.00	192	0	0	68.1
2022-07-12 21:20	76.5	14.6	0.0	29.49	98.5	68.4	0.00	159	2	0	67.9
2022-07-12 21:30	76.3	14.3	0.0	29.51	98.8	68.4	0.00	117	2	0	68.0
2022-07-12 21:40	76.1	14.1	0.0	29.51	98.8	68.4	0.00	142	2	0	68.0
2022-07-12 21:50	75.9	13.8	0.0	29.52	98.7	68.5	0.00	151	2	0	68.2
2022-07-12 22:00	75.7	13.8	0.0	29.52	98.8	68.7	0.01	151	0	0	68.4
2022-07-12 22:10	75.7	13.8	0.0	29.52	98.9	68.5	0.00	151	0	0	68.2
2022-07-12 22:20	75.6	13.7	0.0	29.52	99.1	68.5	0.00	151	0	0	68.3
2022-07-12 22:30	75.6	13.6	0.0	29.53	99.2	68.7	0.00	151	0	0	68.5
2022-07-12 22:40	75.6	13.4	0.0	29.54	99.2	68.7	0.00	151	0	0	68.5
2022-07-12 22:50	75.4	13.3	0.0	29.53	99.4	68.4	0.00	151	0	0	68.2
2022-07-12 23:00	75.2	13.2	0.0	29.54	99.5	68.0	0.00	151	0	0	67.9
2022-07-12 23:10	75.0	13.1	0.0	29.55	99.6	68.0	0.00	151	0	0	67.9
2022-07-12 23:20	74.8	12.9	0.0	29.55	99.7	67.5	0.00	151	0	0	67.4
2022-07-12 23:30	74.7	12.8	0.0	29.55	99.8	67.5	0.00	151	0	0	67.4
2022-07-12 23:40	74.7	12.7	0.0	29.55	99.8	67.1	0.00	151	0	0	67.0
2022-07-12 23:50	74.5	12.7	0.0	29.55	99.8	66.9	0.00	151	0	0	66.9
2022-07-13 00:00	74.3	12.6	0.0	29.54	99.8	66.7	0.00	151	0	0	66.7
2022-07-13 00:10	74.1	12.3	0.0	29.55	99.8	66.4	0.00	151	0	0	66.3
2022-07-13 00:20	73.9	12.3	0.0	29.55	99.8	66.6	0.00	151	0	0	66.5
2022-07-13 00:30	73.8	12.2	0.0	29.55	99.8	65.8	0.00	151	0	0	65.8
2022-07-13 00:40	73.6	12.1	0.0	29.55	99.8	65.7	0.00	151	0	0	65.6
2022-07-13 00:50	73.6	12.0	0.0	29.55	99.8	65.8	0.00	151	0	0	65.8
2022-07-13 01:00	73.2	12.1	0.0	29.55	99.8	65.5	0.00	151	0	0	65.4
2022-07-13 01:10	73.0	11.9	0.0	29.55	99.8	65.3	0.00	151	0	0	65.2
2022-07-13 01:20	72.9	11.8	0.0	29.56	99.8	64.8	0.00	151	0	0	64.7
2022-07-13 01:30	72.7	11.8	0.0	29.56	99.8	64.2	0.00	151	0	0	64.2
2022-07-13 01:40	72.5	11.7	0.0	29.56	99.8	64.8	0.00	151	0	0	64.7
2022-07-13 01:50	72.3	11.5	0.0	29.56	99.8	64.4	0.00	151	0	0	64.3
2022-07-13 02:00	72.1	11.4	0.0	29.56	99.8	64.2	0.00	151	0	0	64.2
2022-07-13 02:10	72.0	11.4	0.0	29.56	99.8	63.0	0.00	151	0	0	62.9
2022-07-13 02:20	71.8	11.3	0.0	29.56	99.8	63.1	0.00	151	0	0	63.1
2022-07-13 02:30	71.6	11.3	0.0	29.56	99.8	62.6	0.00	151	0	0	62.5
2022-07-13 02:40	71.4	11.0	0.0	29.56	99.8	62.1	0.00	151	0	0	62.0
2022-07-13 02:50	71.2	11.0	0.0	29.56	99.8	61.5	0.00	151	0	0	61.5
2022-07-13 03:00	71.1	11.2	0.0	29.55	99.8	61.9	0.00	151	0	0	61.8
2022-07-13 03:10	70.9	11.0	0.0	29.56	99.8	61.3	0.00	151	0	0	61.3
2022-07-13 03:20	70.5	10.9	0.0	29.56	99.8	61.5	0.00	151	0	0	61.5
2022-07-13 03:30	70.3	10.9	0.0	29.56	99.8	61.5	0.00	151	0	0	61.5
2022-07-13 03:40	70.3	10.9	0.0	29.57	99.8	62.2	0.00	151	0	0	62.2
2022-07-13 03:50	70.2	10.8	0.0	29.57	99.8	60.8	0.00	151	0	0	60.7
2022-07-13 04:00	70.0	10.8	0.0	29.57	99.8	59.7	0.00	151	0	0	59.7
2022-07-13 04:10	69.8	10.8	0.0	29.57	99.8	59.5	0.00	151	0	0	59.5
2022-07-13 04:20	69.6	10.6	0.0	29.57	99.8	59.2	0.00	151	0	0	59.1
2022-07-13 04:30	69.4	10.5	0.0	29.57	99.8	59.2	0.00	151	0	0	59.1
2022-07-13 04:40	69.3	10.5	0.0	29.57	99.8	59.0	0.00	151	0	0	58.9
2022-07-13 04:50	69.1	10.5	0.0	29.57	99.8	59.0	0.00	151	0	0	58.9
2022-07-13 05:00	68.9	10.5	0.0	29.58	99.8	59.4	0.00	151	0	0	59.3
2022-07-13 05:10	68.7	10.5	0.0	29.58	99.8	59.4	0.00	151	0	0	59.3
2022-07-13 05:20	68.5	10.4	0.0	29.58	99.8	59.2	0.00	151	0	0	59.1
2022-07-13 05:30	68.5	10.4	0.0	29.58	99.8	59.0	0.00	151	0	0	58.9
2022-07-13 05:40	68.4	10.4	12.0	29.59	99.8	59.4	0.00	151	0	0	59.3
2022-07-13 05:50	68.4	10.3	26.0	29.59	99.8	59.4	0.00	151	0	0	59.3
2022-07-13 06:00	68.2	10.3	45.0	29.59	99.8	59.7	0.00	151	0	0	59.7
2022-07-13 06:10	68.2	10.3	87.0	29.59	99.8	60.1	0.00	151	0	0	60.0
2022-07-13 06:20	68.2	10.3	145.0	29.60	99.8	61.2	0.00	151	0	0	61.1
2022-07-13 06:30	68.2	10.2	192.0	29.61	99.8	61.5	0.00	151	0	0	61.5
2022-07-13 06:40	68.2	10.1	241.0	29.61	99.8	62.1	0.00	151	0	0	62.0
2022-07-13 06:50	68.4	10.0	235.0	29.61	99.5	63.0	0.00	159	0	0	62.8
2022-07-13 07:00	68.4	10.0	160.0	29.62	98.1	65.5	0.00	187	0	0	64.9
2022-07-13 07:10	68.5	10.0	149.0	29.63	95.4	67.5	0.00	244	1	0	66.1
2022-07-13 07:20	68.9	10.0	158.0	29.63	96.5	66.2	0.00	304	2	0	65.2
2022-07-13 07:30	69.3	10.1	268.0	29.64	95.8	66.9	0.00	304	1	0	65.7
2022-07-13 07:40	69.4	10.1	166.0	29.65	93.8	67.8	0.00	304	1	0	66.0
2022-07-13 07:50	70.0	10.0	342.0	29.67	91.3	69.4	0.00	304	0	0	66.8
2022-07-13 08:00	70.3	10.0	775.0	29.67	82.8	72.1	0.00	74	2	0	66.6
2022-07-13 08:10	70.9	10.0	854.0	29.67	79.5	72.9	0.00	76	5	2	66.1
2022-07-13 08:20	71.4	10.0	931.0	29.68	79.1	73.0	0.00	84	5	2	66.2
2022-07-13 08:30	72.1	9.9	1010.0	29.68	78.5	73.4	0.00	96	5	2	66.3
2022-07-13 08:40	72.9	9.8	1089.0	29.68	77.3	73.9	0.00	110	5	2	66.4
2022-07-13 08:50	73.6	9.8	1161.0	29.68	75.9	74.5	0.00	117	5	2	66.4
2022-07-13 09:00	74.5	9.9	1236.0	29.68	77.3	73.9	0.00	135	7	2	66.4
2022-07-13 09:10	75.2	10.0	1309.0	29.68	73.9	75.0	0.00	101	5	2	66.1
2022-07-13 09:20	76.3	10.0	1402.0	29.69	72.0	75.9	0.00	103	5	2	66.2
2022-07-13 09:30	77.2	10.0	1515.0	29.69	71.3	75.6	0.00	117	7	2	65.6
2022-07-13 09:40	78.1	10.1	1591.0	29.70	69.7	76.6	0.00	101	7	2	66.0
2022-07-13 09:50	79.0	10.0	1452.0	29.71	70.0	76.3	0.00	96	7	2	65.8
2022-07-13 10:00	79.9	10.0	1678.0	29.72	68.4	77.2	0.00	101	7	2	66.0
2022-07-13 10:10	80.8	10.0	1749.0	29.72	67.1	77.9	0.00	88	5	2	66.1
2022-07-13 10:20	81.9	10.0	1859.0	29.72	66.0	78.1	0.00	110	6	2	65.8
2022-07-13 10:30	82.9	10.1	1621.0	29.73	65.0	78.1	0.00	120	5	1	65.4
2022-07-13 10:40	83.7	10.0	2025.0	29.74	62.7	80.1	0.00	70	5	1	66.2
2022-07-13 10:50	84.9	9.9	2105.0	29.74	62.4	79.5	0.00	136	4	2	65.5
2022-07-13 11:00	85.6	9.8	1347.0	29.74	63.4	78.8	0.00	163	2	0	65.3
2022-07-13 11:10	85.6	9.8	1473.0	29.75	64.1	78.6	0.00	151	4	1	65.5
2022-07-13 11:20	85.1	9.8	1073.0	29.74	64.5	77.9	0.00	127	4	0	65.0
2022-07-13 11:30	85.3	9.8	2142.0	29.74	60.8	80.6	0.00	145	4	0	65.8
2022-07-13 11:40	86.5	9.8	1909.0	29.75	60.1	80.8	0.00	282	2	0	65.6
2022-07-13 11:50	87.6	9.8	1901.0	29.75	58.9	81.1	0.00	62	7	1	65.4
2022-07-13 12:00	88.5	9.8	2469.0	29.75	57.8	81.3	0.00	139	2	1	65.0
2022-07-13 12:10	89.4	9.8	1548.0	29.75	59.3	81.1	0.00	124	4	1	65.6
2022-07-13 12:20	89.1	9.7	1431.0	29.75	60.8	80.1	0.00	151	4	1	65.3
2022-07-13 12:30	89.1	9.7	2505.0	29.76	59.0	82.6	0.00	183	6	1	66.8
2022-07-13 12:40	89.8	9.6	2258.0	29.76	58.7	82.2	0.00	163	6	2	66.3
2022-07-13 12:50	90.1	9.6	2117.0	29.74	59.2	81.0	0.00	214	5	2	65.4
2022-07-13 13:00	90.9	9.5	2301.0	29.75	56.9	83.5	0.00	269	4	1	66.6
2022-07-13 13:10	91.6	9.5	1733.0	29.74	57.4	82.2	0.00	259	5	1	65.7
2022-07-13 13:20	90.9	9.6	896.0	29.74	57.3	81.5	0.00	73	4	1	64.9
2022-07-13 13:30	89.8	9.4	1046.0	29.74	55.7	81.9	0.00	62	2	0	64.5
2022-07-13 13:40	88.9	9.3	1472.0	29.74	54.7	82.2	0.00	112	4	1	64.3
2022-07-13 13:50	88.7	9.3	1997.0	29.74	52.5	84.0	0.00	42	5	1	64.8
2022-07-13 14:00	89.4	9.3	1656.0	29.76	53.9	84.0	0.00	218	4	1	65.5
2022-07-13 14:10	89.2	9.3	1559.0	29.76	54.9	84.2	0.00	324	2	0	66.2
2022-07-13 14:20	89.2	9.1	1673.0	29.76	52.9	84.7	0.00	80	5	1	65.7
2022-07-13 14:30	89.2	9.0	2002.0	29.76	51.6	84.9	0.00	111	5	1	65.1
2022-07-13 14:40	89.2	9.0	1321.0	29.75	53.1	83.5	0.00	182	6	1	64.6
2022-07-13 14:50	88.9	9.0	1170.0	29.75	52.9	83.8	0.00	228	6	1	64.8
